"GSM1220074" "GSM1220075" "GSM1220076" "GSM1220083" "GSM1220103" "GSM1220104" "GSM1220105" "GSM1220106" "GSM319718" "GSM319738" "GSM319743" "GSM319745" "GSM319746" "GSM319748" "GSM319809" "GSM319811" "GSM319813"
"ACSL1" 9.71504863499518 8.84425933636384 8.73313132459304 8.19615334170013 8.51090407241702 9.01096825057095 8.04806679799506 7.25250572931041 8.04191070160862 7.25674654204142 8.07797851948255 8.45882141542811 8.82703447007919 8.31412725507048 7.46010425644147 9.38954481933431 8.68518233214012
"ACSL3" 7.38402848505254 8.41452101371296 8.71625767451781 8.37773594930353 8.56784736448128 8.28023294978012 9.78130600086314 7.41001899121377 9.29141378734936 8.78380944639807 8.77184791384702 9.08689147575309 9.26520275212084 9.45637949632343 9.61315442650535 9.7050842835062 9.79277983615782
"ACSL4" 7.90551619816285 6.46665031015139 7.148662474497 5.39938655052215 7.59374686262391 8.00930417449977 7.1041549117334 5.79920383736524 7.18574411598161 6.65197021395228 5.91114266725296 7.02012740066086 7.50978058625486 7.47218516908032 6.7283435879559 7.96759705438692 6.64395404485216
"ACSL5" 8.52733047910402 7.01003333359907 6.79666692748958 7.9683256528091 9.08031853890535 6.46056203289761 9.14557311171153 8.21277470361924 7.43540669840923 6.27414493714271 7.82231552823338 7.72351881452278 7.10386375957591 6.06230965648983 7.3007753956984 6.57247655342837 6.87271305619821
"ACSL6" 4.51226339588364 5.11337915562542 4.69891908052023 5.00790021149334 4.78603497580246 5.99519693959264 5.17907784994894 5.75380852017874 4.70741012637864 6.32103343198186 3.56023318012479 5.32969236957332 5.98523656401308 4.50977730119993 4.70333482546362 5.2755386185128 4.9093731193432
"ACSM1" 4.64210142227217 4.13686334035141 5.17824313681094 5.14842789721791 5.56613678063655 5.6258597258977 4.85046394229976 4.73137756801655 5.97843258389557 2.96260813536695 4.72041272050507 4.03893533489228 4.7048420523864 5.8299919164811 4.19099750138029 4.43242209489823 5.04174207163225
"ACSM3" 5.22731176422983 5.42474363312631 6.3345650279182 5.82438654426846 5.69961927924481 5.55648329615792 5.93355015297073 7.95940976706901 6.08351973285708 6.8724152500796 5.79338517345358 5.3058807156931 5.51103030493213 6.27940776699411 6.08997981185128 6.08897564854323 6.20845654054915
"ACTA1" 4.87878028050514 4.56877921797694 4.49136103412514 5.34467524552796 4.4720118634412 9.03699917943227 4.89817198635925 4.58813906706114 4.57135817825246 6.0764936971319 4.3110774910695 5.75563405229011 4.26184071930759 4.60795015506719 6.1273779663786 4.0352555004182 5.83506408277578
"ACTA2" 9.56694196738628 8.50509424202515 8.97318416666335 10.2407079098064 10.7888994685005 7.85447039498922 9.05310830152256 10.1493459573787 8.85355673465211 9.00529219857401 8.31952394048367 9.38215619834095 9.28437120193034 8.75061277883682 10.0161424978823 9.07800010595195 9.09656180405691
"ACTB" 12.2735157490411 11.2697777967376 11.4308250100744 12.2504462518528 12.5767442434425 12.448997765661 11.7047130248206 10.3298315626757 11.9251203749763 11.9973352352186 11.9480340206797 11.7254858525675 10.9262191267518 12.3707607279045 11.7234197018412 11.791343733957 12.4947762948853
"ACTC1" 6.2136817507644 5.61951961065316 5.53479786497653 6.0719055904035 5.74733054421172 6.20593463485555 5.79948196702986 6.44466284548503 5.52748408169981 6.38998375279885 6.02549284435996 6.70436425871466 5.9567697081437 6.1080128262303 5.91648468743746 4.5633416062218 5.26646424727841
"ACTG2" 6.84284923563833 4.40525555918817 6.89714552055102 7.67120001834265 6.65284074902362 7.65761545263371 4.97265390294241 3.20793223636481 5.5272043237706 6.59051995397899 5.44495939006087 6.86964350074105 4.87523621887942 6.03320783653646 6.69801343653356 6.17471968515462 6.56529710200149
"ACTL6A" 7.99146672098209 9.17506831184715 9.23067334992164 7.89099697576855 7.97105541399968 8.09933806332142 7.84444051331817 8.31521328091666 8.36314998383747 8.50905685028301 8.77282055379731 8.16390877730116 9.11875499152478 8.39299944071315 8.56084331838067 8.29047770536181 8.99390375852921
"ACTL6B" 4.89655795682326 5.10302019650588 5.16203473330771 4.6902386584801 5.36867111971317 4.54295905225221 4.71970383458964 5.28009660017461 5.44915883455155 5.38867349310903 5.66732705764946 5.45324030784557 5.08900037194523 4.00069881429882 4.66034575067639 5.0871709639794 3.43115837739557
"ACTN1" 9.41002414231417 9.52734879148369 9.99670026466321 10.2079320384729 10.4074400055666 10.7712729248009 8.87041581445553 8.9056028532873 9.04440659350972 9.15864722421111 8.26531813626143 9.36406496908852 9.15727068129145 9.62946993717452 9.91886137815515 8.96314014435616 9.36264616682663
"ACTN2" 5.85352621854666 4.92102430896676 5.37182617761507 5.85352621854666 5.01111945950056 5.31167319488034 5.64268083147379 5.73302430147883 4.35779526402229 6.44455072133593 4.95296952709908 3.74219342506647 4.51618384290388 6.61017783822342 5.62831787959558 4.41184281351615 5.98436944873373
"ACTR10" 8.45059429566147 8.70794020261031 9.64257561236358 8.92722295495485 9.10840634773103 9.46131686364908 8.99397112428833 9.14655402845132 9.51666001540603 9.55031264300228 9.4390241748771 9.44972249177967 9.47707870230013 9.37418933626415 9.67720881338513 9.33570957055056 9.39957737302717
"ACTR1A" 8.46666760813234 8.04044491255791 7.79693534420538 8.69503818575803 8.75594091105196 7.81215360565818 6.68648592006025 8.89297767606418 7.75169481002348 7.56862617147544 7.94677136201891 7.2325022213782 8.03041070823958 8.02630199420575 7.51769285308834 8.43056010498641 8.14154882976447
"ACTR1B" 7.92970656755354 8.06066707576818 7.88060565779732 8.43735063482208 8.31449390285111 8.60119208445831 8.28173596153755 8.39639593614406 8.50862575566026 8.05114269147389 7.84719373710785 8.20780106871389 8.4366074258304 8.09892565206832 8.27361840844888 8.23788567993379 7.96127037144372
"ACTR2" 9.47355429645278 9.16718792514973 9.18420770205639 8.63961255722752 9.21824746724411 9.11612902083903 9.15016821862025 8.70768241771085 9.48500685289148 8.74844518882352 9.22362755842295 9.35680007646483 8.70592113999004 9.26530715214877 8.73240839967477 8.87846854716187 9.82374199841873
"ACTR3" 9.36168492659053 9.26041756451265 9.51360380161764 8.41025929181443 9.44270577308038 10.425465883312 8.845337404834 8.0058408580357 9.17995715292346 8.94512996726633 9.56069925366944 9.14249569938825 9.73075440492719 9.63268930231072 8.81763681182007 9.85139679711683 9.82136747353638
"ACTR5" 7.07158048359307 6.35090233219738 6.10234264941539 7.00600337114245 6.63898513152407 8.10889444078844 7.2552515700045 7.00600337114245 6.70831609966069 7.09279263718853 6.90189754360302 7.27886096946998 7.29852834850211 6.55253445531577 6.68348700796495 6.31719503063954 7.01518970193563
"ACTR6" 7.79937803762241 7.23450134216905 8.02539918707836 6.70218227282686 6.8795877836249 7.54111527357057 7.84780804217348 7.62181667171757 7.5679423263627 7.34303330716765 7.93580733846883 8.38396000806455 8.25317437126729 8.12853168419512 7.56961480414054 7.92382965983846 6.84565489803832
"ACVR1" 7.86013138044607 8.15381441216384 9.20655211932029 7.9947290968526 9.58613098729604 9.08411702622133 7.73778094642799 7.664376097941 8.47060136553903 8.11558031618567 7.24422591917851 8.08097988416017 7.8283160114372 8.66381807576694 8.81696696851998 7.84683775719801 8.38900582905652
"ACVR1B" 8.49066639200119 7.29059276465035 7.37523758578267 8.84567716327087 8.15264724732611 7.71322079170052 8.28749224677908 8.89645977182329 8.17674659764955 8.42305530331137 8.52540615258248 8.33573760669883 8.40022053228736 8.70424791163312 8.18775203118933 8.40954749525447 8.22081351557572
"ACVR2A" 7.04950093967226 7.23160729497568 7.67215523546467 6.89451410040015 6.75955281686796 5.98438427551695 7.67788542073509 7.46734794004391 6.46645475864785 6.87723556025704 7.148429792317 7.96229140377589 7.22122717485573 7.16721785044158 6.71796675990818 6.94986978157914 7.4054709835779
"ACVR2B" 6.39990513541418 5.78139681151135 5.9227127372289 7.08498333342559 6.05176763216053 5.63962861211563 6.09042145836368 6.2317410374334 6.0897860547298 6.16041855221488 6.79808916320086 6.377398889308 6.195735037571 6.74626264465953 5.70319008086892 6.07886349877637 5.77417406180742
"ACVRL1" 7.39977293303525 6.59632817591866 6.59906075495521 7.84662055778286 8.41056466454851 6.03939772027417 7.03588506835487 5.50804081188812 7.06014676515054 6.89845096809025 7.20733570866952 6.87330922628865 6.81356509301489 6.18426252959549 6.4501907469064 7.21217137444353 6.90719984777756
"ACYP1" 7.45583443375001 8.58475363252296 8.49843904625119 6.67711428028049 6.88107681012956 8.9404962739614 6.98434503940535 6.07149216734054 8.13072179241876 7.73651246813822 7.46156352633023 8.21632877464656 8.72422944736545 7.7160596611111 8.07971751401323 7.21392505545956 8.06689225933674
"ACYP2" 7.09471168993305 7.21566548197308 7.37643456207289 5.55181771992917 6.99715480143201 7.91756675419012 6.76929273065238 7.28107845663539 6.68661304995909 6.67736632867866 6.88134205267805 6.72172031543154 6.42380444309027 6.31399437557031 6.18897927940753 7.54138890057026 7.01199444259881
"ADA" 6.72226239916193 6.31314194466878 6.10247745810625 6.25117453598967 6.62306151399793 7.28046878746972 5.7928153751049 6.44949022848171 6.7938106242267 6.6146710358272 6.92325222344084 6.84749605929385 6.49962325547854 6.66919156220598 6.46065056651703 6.53040864660265 6.53117440353823
"ADAM10" 6.74005014778763 7.28405453444314 7.1773045692323 7.12104731272068 7.22366982277792 8.00232036513704 7.76417352996316 7.61384179305314 7.68529526268097 7.3861811227887 7.55177106190634 7.51632734721002 7.99209176381249 7.47784244551744 7.56906732918193 7.83709992571341 7.5690135459305
"ADAM12" 5.48099710107905 5.58761056246499 5.19444421600507 5.1936870865081 5.63963356053576 6.5739184327819 5.18021360218697 6.25970489416848 5.8030900772323 6.01758197492659 5.30129037750427 6.48952838699751 5.90345798721089 6.18102084672007 5.70105002666763 5.82547828164238 6.03751911591451
"ADAM15" 8.32199431045777 7.41790680476468 6.65435357370274 9.3265676522395 7.49786256151402 8.10367338882912 7.0232480449368 6.35645062128969 8.3408070275116 8.51123313272002 8.03408669642894 7.60550695353228 7.7083022941655 7.52830823482857 8.17240881898353 7.54880810657916 8.14810367803821
"ADAM17" 8.83663901687215 7.47212631571946 7.50143657598009 7.30491489336305 8.13929757435816 7.90357102524185 7.27568116018094 6.34499991478356 7.33505227923847 8.01437346823057 6.82351342938555 7.19155689018764 8.29963902292003 7.28118556673453 7.8087630386907 7.41794096955033 7.28295341695569
"ADAM19" 7.61628335158792 6.79923929080652 7.05118008118775 6.42598454245507 8.73020233457051 5.78482139002723 6.43465148121332 4.90515398053604 6.8722991904302 6.54256589254454 6.4867544742798 6.53354508744157 5.68742993373829 6.39599069770199 7.22666844257914 6.5416310439345 6.65398996086778
"ADAM22" 5.27410688109537 5.47857752602316 5.60848301204066 4.887972331578 5.03703632828222 4.91037783270107 5.1560510436009 5.02089923952944 5.34508997756122 7.19728020900895 6.77716735026102 4.98383232799913 5.55807988371944 5.59237340583761 5.04230967598394 5.04117352763339 5.05077668934288
"ADAM23" 5.60406755694064 4.50751087002379 4.88228240724757 4.92042721995097 6.68085256499285 5.52732140921019 4.76797073819534 6.1200653148433 6.17913049799199 5.71119734200555 4.84824757382904 5.11012646856098 5.89557684200864 4.36191424165119 4.38411400488598 5.75131008052233 3.97713059410295
"ADAM8" 8.21847593008806 7.08995892233281 6.79446718943673 7.13220181753589 9.8314832157836 6.90699085513633 6.2608385401122 5.75687516021924 6.64062976150816 6.40389611182605 6.4844760288883 6.56224632314656 6.71974392857193 6.63697900058891 6.49984610477954 6.45982548606077 6.55124535178412
"ADAM9" 7.37385606939065 8.52603044891449 7.71227093649589 7.55429155974007 8.16410807383825 7.64455455420651 7.08092074200545 7.23861191999709 7.98626012178871 7.19724194764688 7.99257000675927 7.57115393214551 8.17922146675933 8.54293069154507 7.44714562211674 7.10866772562978 8.3538964185458
"ADAMDEC1" 7.96187885417019 7.1113175199187 6.12335402769755 5.21616570421896 8.52043802968555 6.30498661246566 6.62079258764528 4.82683788826406 8.45653598222903 4.47568136838578 5.94497416224318 6.49375912445918 7.33734852235987 4.10886027848285 5.49652689021751 5.08917544760031 4.48042969716873
"ADAMTS1" 6.27227183008572 6.18393267999792 6.24282282466511 6.22809929783095 9.3886113538718 6.02204100631007 5.56629430542487 7.90988794099336 5.51964548694245 6.85294002047933 4.90280653143141 6.90098715439949 6.12058780972088 7.04820201280176 6.01825210781449 7.40122075897363 8.09966784784767
"ADAMTS2" 6.15945644042108 6.20985888675424 5.91800573954221 6.05736966811543 6.54036458743249 6.16979854162617 5.79470463263492 5.74690786202865 6.64486480886398 6.18469427498566 5.39480608411242 6.56391000381424 6.53719844183812 7.06908183952832 6.97150036002092 5.07844155494347 6.28182121511084
"ADAMTS5" 6.13932280075981 6.49257419663735 6.04520250991303 5.50473026880436 6.04520250991303 5.90408893328262 5.59863275497937 5.24671550143188 4.2092689255629 4.94564268691067 4.7867410762998 4.77500100480327 5.81880170501515 5.12608373272426 5.74284316804313 5.68938028551528 5.72353746562154
"ADAMTS6" 5.31453794576306 5.51359607283094 4.87276979321912 4.58609467588714 5.73494667917156 4.67425997631117 4.91690815660879 4.80657911212105 5.01126320510553 5.33486587169061 4.18912576867727 5.63023088859318 4.35652060203704 4.06846277904102 5.09476978440642 5.83653523260858 4.3648293504106
"ADAMTS9" 7.73026400816963 5.93325387915328 6.28942402060709 6.23849368144915 7.0958041800687 5.61855663467607 5.90276506374184 5.32497077633762 6.54421336912513 6.19611545791195 6.15180144661586 6.34166977166017 6.27460051586145 5.99542022178409 5.71182688809295 5.35198267623498 5.54244971387231
"ADAMTSL3" 5.53339707932864 5.30826759357413 5.22645445642893 6.16887416293458 5.45150808255643 5.26735744695791 5.635795107611 5.20600567522937 5.33160779352957 4.69110706344932 5.6690729046187 5.31646171846881 5.96923110604554 5.11018156039199 5.43914956539139 5.38677210261302 5.16880284081735
"ADAMTSL4" 6.20775063228504 6.0679029557822 5.69710149024361 6.23941375411162 6.82261090771002 6.99847064350951 5.8373184168725 6.41360194149429 6.4978380027044 4.95536388952152 6.55940162189321 6.23856434487787 5.68753089414711 5.75788095713417 5.91697509272151 5.3802811915783 5.11998540444262
"ADAR" 10.4755204160253 9.57016351254252 9.78257475573736 11.0431104456478 10.3304387954005 9.60280344953714 10.2582186356099 9.45347870160136 10.5150411331655 10.0255598897817 10.5433852673839 10.0939878743902 9.61971831721518 10.6706546579983 10.3661150772155 10.1018846340503 10.7738376383051
"ADARB1" 6.1282372081584 6.96457726472847 6.5669642729429 7.34256684518088 8.07414807762074 6.34135007633636 8.73276428077304 6.76533326277467 7.45226869653022 7.23888368986132 7.17726161968869 6.97004533159305 6.94542169386802 6.83294566016959 7.0422894646704 7.58382314633397 7.34273835872811
"ADAT1" 7.26564220739283 7.36206465206294 7.10037954798735 7.61006785157413 7.22432254949746 5.98624008442546 6.09614858144201 7.92707311065509 7.44421643445348 8.03844143938415 7.59706682042623 7.5883850483614 7.3267195174366 7.57862979495688 7.93840817940971 8.07088037126164 7.89424133989249
"ADCK4" 5.73640898248139 5.67358859906031 5.32835171144354 6.7010976922405 5.87256665248053 6.81658233525098 6.15554023614554 6.08215454781988 5.88792614028136 5.3588230317765 6.9087940097883 6.10197184757271 5.48651167232039 5.68884820516298 6.59482893044227 6.29750406593847 4.67559567800965
"ADCY1" 6.40238496879217 6.29284614895958 5.20561974341175 7.97163948753931 5.78296822769845 6.98956484635376 5.84915049378186 4.79190266548045 5.67410117748411 6.22102947682918 5.75194922041113 5.46526502875452 5.72738885421885 6.14333973655209 4.66576778661125 5.8844506136521 6.00081818333472
"ADCY3" 7.425604856769 7.14308648575111 6.51013882183007 7.82512438957447 8.13700694901383 8.50742249341809 8.1467540196066 8.18574271350623 7.79003471664422 6.96371627549695 7.40744621809775 7.23734138973613 6.91008792805103 7.08141195440364 7.30490092480226 7.95912893134456 7.70546217356068
"ADCY6" 8.70624322473606 7.27265001609038 6.77139915525094 8.44462124607122 7.66863305656627 6.59022494831319 7.96370597585083 8.36740675487262 7.72561966556844 7.26198366673645 6.85991121118799 7.20887357684827 8.20818809104504 7.54863480318839 8.52934982281805 7.82306644572986 7.90447959796999
"ADCY7" 7.83936807376193 6.27136183923713 5.53097157387234 5.942072256331 7.40555950386207 5.59259768293538 6.72465560709388 6.31254647315344 6.32553635445973 5.15890970050746 6.49699177566496 5.35886420900942 5.59688466550892 6.61680539219605 6.32610362921369 5.40497055481665 6.29029690123543
"ADCY9" 6.77697459146613 7.6947088839598 6.64971376735454 8.06491409796614 6.99344548762673 7.36304588237108 8.10322556994729 8.66538772438345 7.80276257237439 7.7774550637563 7.89180348986085 7.22145602718705 7.34043605274181 7.40826872478998 7.51571979715804 7.68543898490306 7.75389421348122
"ADCYAP1" 4.91718460042786 4.84690743541032 4.96405089008738 4.77665747429522 5.12817397837405 5.01092887371267 7.01218058395428 4.70643526777399 5.92138414245097 5.73674181216109 5.72196340236743 5.81808654362726 6.04874074105834 5.02013939710548 3.80187304604924 3.97641431225251 5.11254730164757
